Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Romania,Liga 1,2013/2014,07/11/13,15:00,Navodari,Astra,3,4,A,5.19,3.53,1.63,5.68,3.94,1.7,5.01,3.65,1.62
Romania,Liga 1,2013/2014,08/11/13,17:00,Vaslui,Petrolul,1,1,D,2.61,3.18,3.01,2.65,3.24,3.01,2.48,3.09,2.76
Romania,Liga 1,2013/2014,08/11/13,19:30,CFR Cluj,Din. Bucuresti,1,0,H,1.85,3.64,4.62,1.9,3.65,4.64,1.82,3.44,4.03
Romania,Liga 1,2013/2014,09/11/13,12:00,FC Botosani,Ceahlaul,0,1,A,2.3,3.25,3.49,2.4,3.34,3.6,2.16,3.17,3.22
Romania,Liga 1,2013/2014,10/11/13,17:30,FC Viitorul,Pandurii,0,1,A,3.87,3.35,2.11,4,3.5,2.13,3.54,3.32,1.98
Romania,Liga 1,2013/2014,11/11/13,16:00,Gaz Metan Medias,Concordia,1,0,H,1.7,3.22,5.47,1.7,4.3,6.7,1.54,3.75,5.71
Romania,Liga 1,2013/2014,11/11/13,17:30,Poli Timisoara,Otelul,1,0,H,3.23,3.18,2.46,3.26,3.23,2.6,2.94,3.12,2.34
Romania,Liga 1,2013/2014,11/11/13,18:30,Corona Brasov,FC Brasov,1,2,A,4.36,3.6,1.91,4.36,3.6,2,3.77,3.33,1.9
Romania,Liga 1,2013/2014,22/11/13,16:30,Concordia,Navodari,4,0,H,2.27,3.45,3.33,2.35,3.45,3.38,2.17,3.24,3.1
Romania,Liga 1,2013/2014,22/11/13,17:00,Ceahlaul,Poli Timisoara,1,0,H,1.65,3.72,6.44,1.7,3.72,6.44,1.64,3.47,5.16
Romania,Liga 1,2013/2014,22/11/13,19:00,Otelul,Vaslui,1,2,A,2.56,3.26,3,2.68,3.26,3.01,2.43,3.14,2.77
Romania,Liga 1,2013/2014,23/11/13,18:00,Pandurii,FC Steaua Bucuresti,1,1,D,3.99,3.3,2.1,3.99,3.3,2.15,3.45,3.23,2.04
Romania,Liga 1,2013/2014,24/11/13,16:30,Astra,FC Botosani,5,0,H,1.44,4.66,8.14,1.45,4.85,8.14,1.4,4.33,6.84
Romania,Liga 1,2013/2014,24/11/13,19:00,Din. Bucuresti,Gaz Metan Medias,1,0,H,1.88,3.6,4.54,1.96,3.7,4.6,1.8,3.48,4.04
Romania,Liga 1,2013/2014,25/11/13,16:30,U. Cluj,Corona Brasov,3,2,H,1.8,3.59,5.11,1.9,3.8,5.11,1.79,3.45,4.15
Romania,Liga 1,2013/2014,25/11/13,17:00,FC Brasov,CFR Cluj,0,0,D,4.01,3.52,2,4.01,3.52,2.2,3.4,3.29,2.03
Romania,Liga 1,2013/2014,25/11/13,19:00,Petrolul,FC Viitorul,3,0,H,1.27,5.64,13.73,1.27,5.81,13.73,1.24,5.32,10.35
Romania,Liga 1,2013/2014,27/11/13,14:00,Vaslui,Concordia,0,0,D,1.37,5.12,9.61,1.37,5.12,10,1.33,4.58,8.14
Romania,Liga 1,2013/2014,29/11/13,17:00,U. Cluj,FC Brasov,2,0,H,3.36,3.27,2.34,3.36,3.3,2.45,2.97,3.15,2.29
Romania,Liga 1,2013/2014,29/11/13,18:30,Poli Timisoara,Astra,1,2,A,6.34,4.06,1.6,6.34,4.2,1.65,5.37,3.78,1.57
Romania,Liga 1,2013/2014,30/11/13,16:30,FC Viitorul,Otelul,4,3,H,2.95,3.17,2.66,2.96,3.25,2.66,2.76,3.09,2.46
Romania,Liga 1,2013/2014,30/11/13,17:00,Vaslui,Ceahlaul,3,0,H,1.83,3.54,4.95,1.91,3.6,4.95,1.81,3.37,4.2
Romania,Liga 1,2013/2014,30/11/13,19:00,Navodari,Din. Bucuresti,0,1,A,4.57,3.61,1.87,4.57,3.61,2.08,3.89,3.37,1.86
Romania,Liga 1,2013/2014,01/12/13,12:00,FC Botosani,Concordia,0,2,A,1.79,3.6,5.16,1.79,3.7,5.5,1.7,3.41,4.79
Romania,Liga 1,2013/2014,01/12/13,16:30,Corona Brasov,Pandurii,1,1,D,6.51,4.17,1.57,6.51,4.2,1.63,5.7,3.76,1.54
Romania,Liga 1,2013/2014,01/12/13,19:00,FC Steaua Bucuresti,Petrolul,1,1,D,1.58,4.15,6.33,1.65,4.15,6.45,1.57,3.7,5.51
Romania,Liga 1,2013/2014,02/12/13,18:30,Gaz Metan Medias,CFR Cluj,2,0,H,3.53,3.24,2.27,3.53,3.3,2.34,3.17,3.16,2.19
Romania,Liga 1,2013/2014,06/12/13,17:00,FC Brasov,Gaz Metan Medias,0,0,D,2.12,3.55,3.63,2.26,3.55,3.7,2.1,3.28,3.25
Romania,Liga 1,2013/2014,06/12/13,18:30,Concordia,Poli Timisoara,2,1,H,2.01,2.93,4.12,2.1,3.45,4.15,1.97,3.22,3.64
Romania,Liga 1,2013/2014,07/12/13,16:00,Petrolul,Corona Brasov,3,0,H,1.21,6.97,16.28,1.22,7.07,17.18,1.18,6.13,12.95
Romania,Liga 1,2013/2014,07/12/13,18:30,Din. Bucuresti,FC Botosani,1,0,H,1.41,4.84,8.83,1.45,4.85,9,1.36,4.5,7.7
Romania,Liga 1,2013/2014,08/12/13,16:30,Pandurii,U. Cluj,3,0,H,1.41,4.9,8.57,1.41,5,9,1.37,4.54,7.25
Romania,Liga 1,2013/2014,08/12/13,17:00,Ceahlaul,FC Viitorul,0,0,D,1.6,4.15,6.1,1.66,4.15,6.5,1.55,3.8,5.47
Romania,Liga 1,2013/2014,08/12/13,19:00,Otelul,FC Steaua Bucuresti,1,1,D,5.96,4.14,1.61,5.96,4.14,1.73,4.91,3.64,1.63
Romania,Liga 1,2013/2014,09/12/13,16:30,CFR Cluj,Navodari,6,1,H,1.35,5.2,10.5,1.36,5.2,11.35,1.31,4.74,8.84
Romania,Liga 1,2013/2014,09/12/13,19:00,Astra,Vaslui,1,0,H,1.63,4,6.02,1.67,4.1,6.25,1.57,3.73,5.37
Romania,Liga 1,2013/2014,13/12/13,15:30,Concordia,Vaslui,0,1,A,3.42,2.88,2.26,3.78,3.3,2.4,3.27,3.14,2.15
Romania,Liga 1,2013/2014,13/12/13,15:30,Otelul,Corona Brasov,2,1,H,1.36,4.22,9.06,1.38,5,10,1.33,4.63,8.31
Romania,Liga 1,2013/2014,13/12/13,18:30,Din. Bucuresti,Poli Timisoara,4,0,H,1.48,4.31,8.19,1.53,4.7,9.1,1.41,4.13,7.56
Romania,Liga 1,2013/2014,14/12/13,17:00,Astra,FC Viitorul,2,0,H,1.25,6.08,15.1,1.27,6.27,15.1,1.23,5.52,11.29
Romania,Liga 1,2013/2014,14/12/13,18:45,Ceahlaul,FC Steaua Bucuresti,0,2,A,5.96,3.6,1.71,5.96,3.9,1.71,5.24,3.58,1.61
Romania,Liga 1,2013/2014,15/12/13,15:30,CFR Cluj,FC Botosani,3,1,H,1.48,4.5,7.62,1.48,4.7,10.25,1.37,4.34,7.97
Romania,Liga 1,2013/2014,15/12/13,18:00,Petrolul,U. Cluj,2,0,H,1.22,6.7,16.48,1.23,6.73,17.65,1.2,5.78,12.43
Romania,Liga 1,2013/2014,16/12/13,15:30,Gaz Metan Medias,Navodari,1,2,A,1.41,4.63,9.37,1.44,4.7,9.37,1.4,4.25,7.34
Romania,Liga 1,2013/2014,16/12/13,18:00,FC Brasov,Pandurii,3,5,A,2.75,3.34,2.72,3,3.34,2.72,2.76,3.17,2.42
Romania,Liga 1,2013/2014,17/12/13,15:00,Corona Brasov,Ceahlaul,1,0,H,4.3,3.39,1.99,4.31,3.5,2,3.83,3.27,1.91
Romania,Liga 1,2013/2014,17/12/13,17:00,FC Viitorul,Concordia,1,1,D,2.48,3.1,3.27,2.72,3.21,3.27,2.4,3.07,2.89
Romania,Liga 1,2013/2014,17/12/13,18:45,Vaslui,Din. Bucuresti,1,1,D,2.19,3.25,3.77,2.19,3.3,3.95,2.06,3.15,3.5
Romania,Liga 1,2013/2014,18/12/13,16:00,Poli Timisoara,CFR Cluj,1,0,H,5,3.71,1.78,5.25,3.8,1.85,4.48,3.51,1.72
Romania,Liga 1,2013/2014,18/12/13,18:30,FC Steaua Bucuresti,Astra,3,1,H,1.74,3.81,5.17,1.8,3.9,5.17,1.73,3.58,4.32
Romania,Liga 1,2013/2014,19/12/13,11:00,FC Botosani,Gaz Metan Medias,2,2,D,2.57,3.23,3.02,2.7,3.23,3.25,2.48,3.06,2.79
Romania,Liga 1,2013/2014,19/12/13,14:00,Navodari,FC Brasov,0,0,D,3.19,3.2,2.48,3.2,3.27,2.6,2.84,3.16,2.38
Romania,Liga 1,2013/2014,19/12/13,16:00,U. Cluj,Otelul,1,0,H,3.04,3.33,2.5,3.05,3.33,2.65,2.82,3.15,2.39
Romania,Liga 1,2013/2014,19/12/13,18:30,Pandurii,Petrolul,0,1,A,3.13,3.2,2.51,3.13,3.2,2.7,2.77,3.09,2.48
Romania,Liga 1,2013/2014,21/12/13,16:30,Astra,FC Steaua Bucuresti,1,1,D,3.12,3.14,2.54,3.12,3.25,2.69,2.85,3.05,2.42
Romania,Liga 1,2013/2014,21/12/13,16:30,Concordia,FC Viitorul,1,2,A,2.82,3.23,2.74,2.85,3.25,2.9,2.65,3.07,2.58
Romania,Liga 1,2013/2014,14/02/14,18:30,FC Steaua Bucuresti,Concordia,4,0,H,1.22,6.9,17.24,1.23,7.19,18.57,1.18,6.29,13
Romania,Liga 1,2013/2014,18/02/14,16:15,FC Steaua Bucuresti,U. Cluj,2,0,H,1.17,8.2,19.4,1.17,8.2,21.35,1.13,6.67,16.77
Romania,Liga 1,2013/2014,21/02/14,16:00,Navodari,FC Botosani,1,0,H,2.43,3.23,3.23,2.55,3.25,3.26,2.35,3.13,2.88
Romania,Liga 1,2013/2014,21/02/14,18:30,Astra,Corona Brasov,3,0,H,1.16,8.33,20.79,1.17,8.5,23.2,1.13,7,16.5
Romania,Liga 1,2013/2014,22/02/14,17:00,Otelul,Pandurii,1,0,H,2.84,3.39,2.61,3,3.39,2.63,2.76,3.16,2.42
Romania,Liga 1,2013/2014,23/02/14,12:00,Din. Bucuresti,FC Viitorul,1,2,A,1.44,4.51,8.86,1.45,4.7,9.09,1.4,4.23,7.38
Romania,Liga 1,2013/2014,23/02/14,16:00,CFR Cluj,Vaslui,0,0,D,1.76,3.52,5.64,1.9,3.7,5.64,1.77,3.37,4.39
Romania,Liga 1,2013/2014,23/02/14,18:30,FC Brasov,Petrolul,1,1,D,4.84,3.52,1.85,4.84,3.6,1.85,4.33,3.34,1.78
Romania,Liga 1,2013/2014,24/02/14,16:00,Ceahlaul,U. Cluj,1,1,D,1.93,3.54,4.4,2.12,3.54,4.8,1.94,3.3,3.71
Romania,Liga 1,2013/2014,24/02/14,17:30,Concordia,FC Steaua Bucuresti,1,4,A,11.86,5.24,1.32,11.86,5.4,1.4,8.91,4.74,1.31
Romania,Liga 1,2013/2014,24/02/14,18:30,Gaz Metan Medias,Poli Timisoara,0,1,A,1.69,3.66,6.06,1.76,3.7,6.06,1.7,3.42,4.72
Romania,Liga 1,2013/2014,28/02/14,17:00,FC Viitorul,CFR Cluj,1,1,D,3.81,3.3,2.14,3.82,3.5,2.2,3.36,3.23,2.08
Romania,Liga 1,2013/2014,28/02/14,18:30,U. Cluj,Astra,1,0,H,5.82,3.91,1.66,6.5,4.4,1.66,5.43,3.88,1.55
Romania,Liga 1,2013/2014,01/03/14,16:00,Poli Timisoara,Navodari,1,1,D,2.22,3.3,3.61,2.28,3.3,3.7,2.13,3.15,3.28
Romania,Liga 1,2013/2014,01/03/14,19:00,FC Steaua Bucuresti,Din. Bucuresti,1,1,D,1.48,4.19,8.5,1.5,4.7,9.1,1.43,4.02,7.19
Romania,Liga 1,2013/2014,02/03/14,12:00,FC Botosani,FC Brasov,2,1,H,2.81,3.27,2.71,2.82,3.27,2.92,2.51,3.14,2.69
Romania,Liga 1,2013/2014,02/03/14,17:30,Petrolul,Otelul,2,0,H,1.56,4.06,7.15,1.59,4.2,7.15,1.52,3.81,5.89
Romania,Liga 1,2013/2014,02/03/14,18:00,Pandurii,Ceahlaul,1,1,D,1.55,3.95,7.63,1.55,4.5,8.56,1.46,3.87,6.98
Romania,Liga 1,2013/2014,03/03/14,16:30,Corona Brasov,Concordia,2,2,D,3.38,3.3,2.32,3.38,3.4,2.45,2.91,3.16,2.31
Romania,Liga 1,2013/2014,03/03/14,19:00,Vaslui,Gaz Metan Medias,1,0,H,1.72,3.57,5.85,1.75,4,6,1.68,3.42,4.98
Romania,Liga 1,2013/2014,07/03/14,18:00,FC Brasov,Otelul,1,3,A,2.38,3.36,3.18,2.46,3.36,3.4,2.29,3.12,2.99
Romania,Liga 1,2013/2014,08/03/14,12:00,FC Botosani,Poli Timisoara,1,0,H,2.17,3.14,4.01,2.2,3.25,4.01,2.13,3.12,3.34
Romania,Liga 1,2013/2014,08/03/14,14:00,Concordia,U. Cluj,1,1,D,2.29,3.31,3.43,2.38,3.31,3.55,2.19,3.17,3.14
Romania,Liga 1,2013/2014,08/03/14,18:00,CFR Cluj,FC Steaua Bucuresti,0,1,A,3.29,3.27,2.38,3.5,3.3,2.39,3.19,3.08,2.21
Romania,Liga 1,2013/2014,09/03/14,16:00,Gaz Metan Medias,FC Viitorul,4,0,H,2.2,3.3,3.66,2.2,3.5,4.33,2.01,3.21,3.57
Romania,Liga 1,2013/2014,09/03/14,18:45,Ceahlaul,Petrolul,0,0,D,4.25,3.17,2.09,4.5,3.4,2.1,3.88,3.18,1.94
Romania,Liga 1,2013/2014,10/03/14,16:00,Navodari,Vaslui,0,1,A,3.65,3.23,2.24,3.76,3.3,2.24,3.4,3.16,2.08
Romania,Liga 1,2013/2014,10/03/14,17:30,Astra,Pandurii,2,0,H,1.71,3.88,5.34,1.72,3.88,5.5,1.65,3.57,4.9
Romania,Liga 1,2013/2014,10/03/14,18:30,Din. Bucuresti,Corona Brasov,1,0,H,1.21,6.72,19.4,1.25,7.1,19.5,1.19,5.87,12.72
Romania,Liga 1,2013/2014,14/03/14,16:30,FC Viitorul,Navodari,0,0,D,2.15,3.39,3.73,2.16,3.39,3.75,2.08,3.24,3.31
Romania,Liga 1,2013/2014,14/03/14,17:00,Corona Brasov,CFR Cluj,2,2,D,6.46,3.85,1.63,6.85,4.1,1.63,5.65,3.72,1.55
Romania,Liga 1,2013/2014,14/03/14,19:00,Poli Timisoara,FC Brasov,0,1,A,2.83,3.2,2.74,2.83,3.4,2.85,2.54,3.13,2.64
Romania,Liga 1,2013/2014,15/03/14,15:45,U. Cluj,Din. Bucuresti,0,1,A,3.41,3.34,2.28,3.41,3.34,2.4,2.99,3.15,2.27
Romania,Liga 1,2013/2014,15/03/14,18:15,FC Steaua Bucuresti,Gaz Metan Medias,3,0,H,1.38,5.03,9.44,1.4,5.2,10,1.33,4.51,8.54
Romania,Liga 1,2013/2014,16/03/14,18:30,Petrolul,Astra,1,1,D,2.27,3.29,3.5,2.4,3.4,3.5,2.22,3.15,3.11
Romania,Liga 1,2013/2014,17/03/14,16:30,Vaslui,FC Botosani,0,1,A,1.61,3.76,7.04,1.61,4,7.04,1.56,3.64,5.75
Romania,Liga 1,2013/2014,17/03/14,17:30,Otelul,Ceahlaul,0,1,A,2.04,3.32,4.16,2.11,3.5,4.96,1.87,3.24,4.09
Romania,Liga 1,2013/2014,17/03/14,19:00,Pandurii,Concordia,0,1,A,1.56,4.06,6.99,1.56,4.3,7.31,1.48,3.97,6.2
Romania,Liga 1,2013/2014,21/03/14,17:00,Astra,Otelul,1,1,D,1.64,3.91,6.09,1.66,4.1,6.09,1.55,3.76,5.49
Romania,Liga 1,2013/2014,21/03/14,17:00,Gaz Metan Medias,Corona Brasov,1,0,H,1.41,4.57,9.88,1.45,4.8,10,1.37,4.32,7.66
Romania,Liga 1,2013/2014,22/03/14,16:30,Concordia,Petrolul,0,0,D,7,3.65,1.63,7,3.7,1.9,5.16,3.46,1.65
Romania,Liga 1,2013/2014,22/03/14,19:00,Din. Bucuresti,Pandurii,2,3,A,2.03,3.36,4.2,2.05,3.36,4.2,1.97,3.23,3.65
Romania,Liga 1,2013/2014,23/03/14,12:00,FC Botosani,FC Viitorul,3,1,H,2.62,3.22,2.95,2.62,3.22,3.12,2.39,3.09,2.86
Romania,Liga 1,2013/2014,23/03/14,17:00,Navodari,FC Steaua Bucuresti,1,2,A,10.86,5.11,1.35,11,5.35,1.36,8.64,4.72,1.31
Romania,Liga 1,2013/2014,24/03/14,16:30,Poli Timisoara,Vaslui,0,2,A,3.45,2.99,2.46,3.45,3.1,2.54,3.03,2.96,2.37
Romania,Liga 1,2013/2014,24/03/14,17:30,FC Brasov,Ceahlaul,1,0,H,1.97,3.37,4.4,1.97,3.4,5.1,1.88,3.25,3.99
Romania,Liga 1,2013/2014,24/03/14,19:00,CFR Cluj,U. Cluj,1,2,A,1.54,4.04,7.48,1.73,4.04,7.48,1.62,3.58,5.18
Romania,Liga 1,2013/2014,28/03/14,17:00,Corona Brasov,Navodari,0,0,D,3.11,3.22,2.5,3.21,3.25,2.62,2.86,3.12,2.37
Romania,Liga 1,2013/2014,28/03/14,17:00,Otelul,Concordia,2,0,H,1.67,3.8,5.98,1.75,3.81,5.98,1.66,3.57,4.87
Romania,Liga 1,2013/2014,29/03/14,17:00,FC Viitorul,Poli Timisoara,1,2,A,1.93,3.35,4.65,2.4,3.35,4.65,2.13,3.1,3.4
Romania,Liga 1,2013/2014,29/03/14,19:30,Pandurii,CFR Cluj,0,1,A,2.21,3.28,3.67,2.28,3.3,3.72,2.1,3.19,3.32
Romania,Liga 1,2013/2014,30/03/14,16:00,Ceahlaul,Astra,0,2,A,4.96,3.52,1.83,4.97,3.55,1.91,4.16,3.39,1.8
Romania,Liga 1,2013/2014,30/03/14,18:30,Petrolul,Din. Bucuresti,2,2,D,1.84,3.49,4.97,2.1,3.55,4.97,1.8,3.33,4.26
Romania,Liga 1,2013/2014,31/03/14,16:30,U. Cluj,Gaz Metan Medias,1,0,H,2.62,3.26,2.92,2.65,3.5,3.38,2.29,3.21,2.97
Romania,Liga 1,2013/2014,31/03/14,17:00,Vaslui,FC Brasov,1,0,H,1.81,3.6,5.02,1.82,3.7,5.1,1.74,3.41,4.52
Romania,Liga 1,2013/2014,31/03/14,19:00,FC Steaua Bucuresti,FC Botosani,4,0,H,1.2,6.77,19.19,1.2,7.5,22.6,1.16,6.39,15.63
Romania,Liga 1,2013/2014,04/04/14,16:30,Concordia,Ceahlaul,2,0,H,2.68,3.14,2.95,2.69,3.15,3.1,2.43,3.05,2.86
Romania,Liga 1,2013/2014,04/04/14,19:00,Vaslui,FC Viitorul,0,1,A,1.76,3.77,5.1,1.83,3.8,5.44,1.7,3.45,4.73
Romania,Liga 1,2013/2014,05/04/14,13:30,FC Botosani,Corona Brasov,3,1,H,1.5,4.12,8.25,1.62,4.12,8.25,1.53,3.74,6.05
Romania,Liga 1,2013/2014,05/04/14,19:30,Poli Timisoara,FC Steaua Bucuresti,0,0,D,11.57,5.07,1.34,12.56,5.08,1.35,9.2,4.64,1.31
Romania,Liga 1,2013/2014,06/04/14,16:30,FC Brasov,Astra,2,1,H,4.1,3.48,2.02,4.33,3.48,2.06,3.71,3.24,1.95
Romania,Liga 1,2013/2014,06/04/14,19:00,CFR Cluj,Petrolul,1,1,D,2.66,3.29,2.9,2.72,3.29,2.92,2.52,3.11,2.68
Romania,Liga 1,2013/2014,07/04/14,16:30,Gaz Metan Medias,Pandurii,0,1,A,3.02,3.23,2.57,3.1,3.23,2.63,2.9,3.03,2.4
Romania,Liga 1,2013/2014,07/04/14,17:30,Navodari,U. Cluj,1,0,H,2.74,3.1,2.91,2.74,3.2,3,2.48,3.02,2.8
Romania,Liga 1,2013/2014,07/04/14,19:00,Din. Bucuresti,Otelul,3,1,H,1.84,3.62,4.73,1.9,3.62,4.8,1.78,3.38,4.34
Romania,Liga 1,2013/2014,11/04/14,16:00,Corona Brasov,Poli Timisoara,0,0,D,3.73,3.18,2.23,3.87,3.4,2.23,3.35,3.18,2.09
Romania,Liga 1,2013/2014,11/04/14,18:30,FC Steaua Bucuresti,Vaslui,0,1,A,1.24,6.31,15.61,1.24,7.95,21.7,1.17,6.33,14.66
Romania,Liga 1,2013/2014,12/04/14,14:30,Astra,Concordia,1,0,H,1.31,5.58,11.57,1.35,5.58,14,1.28,4.93,9.85
Romania,Liga 1,2013/2014,12/04/14,17:00,Petrolul,Gaz Metan Medias,2,0,H,1.57,4.04,6.85,1.57,4.25,8,1.48,3.87,6.3
Romania,Liga 1,2013/2014,13/04/14,16:15,Otelul,CFR Cluj,0,1,A,2.06,3.4,4.01,2.1,3.7,4.2,1.97,3.31,3.52
Romania,Liga 1,2013/2014,13/04/14,18:45,Ceahlaul,Din. Bucuresti,0,1,A,3.72,3.35,2.16,3.95,3.5,2.24,3.41,3.27,2.03
Romania,Liga 1,2013/2014,14/04/14,16:30,U. Cluj,FC Botosani,2,1,H,1.84,3.65,4.7,1.84,3.7,4.76,1.78,3.47,4.16
Romania,Liga 1,2013/2014,14/04/14,17:00,FC Viitorul,FC Brasov,0,0,D,2.66,3.07,3.04,2.7,3.11,3.04,2.48,3,2.81
Romania,Liga 1,2013/2014,14/04/14,19:00,Pandurii,Navodari,0,0,D,1.42,4.67,8.95,1.45,4.9,9.5,1.39,4.25,7.55
Romania,Liga 1,2013/2014,18/04/14,17:00,Gaz Metan Medias,Otelul,0,2,A,2.26,3.32,3.49,2.4,3.32,3.54,2.24,3.14,3.05
Romania,Liga 1,2013/2014,19/04/14,15:00,Vaslui,Corona Brasov,8,1,H,1.32,5.22,12.75,1.35,5.36,13.48,1.29,4.82,9.18
Romania,Liga 1,2013/2014,19/04/14,17:30,CFR Cluj,Ceahlaul,2,0,H,1.82,3.45,5.24,1.82,3.6,5.4,1.7,3.35,4.78
Romania,Liga 1,2013/2014,20/04/14,12:00,Din. Bucuresti,Astra,2,0,H,2.92,3.38,2.55,2.95,3.38,2.72,2.66,3.15,2.51
Romania,Liga 1,2013/2014,20/04/14,14:30,FC Botosani,Pandurii,3,2,H,3.25,3.28,2.39,3.25,3.28,2.41,2.98,3.12,2.29
Romania,Liga 1,2013/2014,20/04/14,17:00,Navodari,Petrolul,2,3,A,4.4,3.34,1.98,4.51,3.4,1.99,3.96,3.21,1.9
Romania,Liga 1,2013/2014,21/04/14,16:30,Poli Timisoara,U. Cluj,1,2,A,2.4,3.18,3.34,2.55,3.2,3.34,2.4,3.08,2.86
Romania,Liga 1,2013/2014,21/04/14,17:30,FC Brasov,Concordia,3,1,H,1.64,3.97,5.91,1.7,4,6.25,1.58,3.68,5.49
Romania,Liga 1,2013/2014,21/04/14,19:00,FC Viitorul,FC Steaua Bucuresti,0,3,A,3.41,4.74,1.9,5,5.3,1.9,3.5,3.9,1.84
Romania,Liga 1,2013/2014,25/04/14,17:00,Ceahlaul,Gaz Metan Medias,0,1,A,2.71,3.17,2.89,2.71,3.25,3.2,2.42,3.05,2.88
Romania,Liga 1,2013/2014,26/04/14,14:30,Otelul,Navodari,0,1,A,1.68,3.7,6.09,1.68,3.75,6.25,1.57,3.6,5.6
Romania,Liga 1,2013/2014,26/04/14,16:45,U. Cluj,Vaslui,1,0,H,2.18,3.37,3.59,2.3,3.4,4.5,2.05,3.19,3.51
Romania,Liga 1,2013/2014,27/04/14,12:00,Astra,CFR Cluj,1,0,H,1.95,3.35,4.55,1.95,3.6,5.5,1.8,3.31,4.33
Romania,Liga 1,2013/2014,27/04/14,15:00,Pandurii,Poli Timisoara,0,1,A,1.54,4.05,7.54,1.6,4.05,7.66,1.51,3.8,6.05
Romania,Liga 1,2013/2014,27/04/14,17:30,Concordia,Din. Bucuresti,1,3,A,4.81,3.6,1.83,4.81,3.6,1.86,4.14,3.42,1.79
Romania,Liga 1,2013/2014,28/04/14,16:30,Corona Brasov,FC Viitorul,0,4,A,6.33,3.76,1.65,6.33,3.8,1.72,4.93,3.53,1.66
Romania,Liga 1,2013/2014,28/04/14,18:00,FC Steaua Bucuresti,FC Brasov,3,0,H,1.23,6.55,16,1.25,6.76,18.11,1.2,5.88,12.24
Romania,Liga 1,2013/2014,28/04/14,19:00,Petrolul,FC Botosani,3,0,H,1.35,5.16,10.25,1.35,5.3,11.17,1.29,4.96,9.26
Romania,Liga 1,2013/2014,02/05/14,16:30,Navodari,Ceahlaul,0,2,A,2.21,3.23,3.72,2.22,3.3,4.2,2.08,3.16,3.43
Romania,Liga 1,2013/2014,02/05/14,17:30,Gaz Metan Medias,Astra,0,0,D,4.14,3.4,2.02,4.5,3.5,2.06,3.84,3.27,1.91
Romania,Liga 1,2013/2014,02/05/14,19:00,CFR Cluj,Concordia,1,1,D,1.5,4.39,7.42,1.6,4.4,7.42,1.52,3.9,5.67
Romania,Liga 1,2013/2014,03/05/14,17:00,Vaslui,Pandurii,1,0,H,3.45,3.29,2.28,3.59,3.4,2.32,3.1,3.21,2.19
Romania,Liga 1,2013/2014,03/05/14,17:30,Poli Timisoara,Petrolul,0,3,A,5.13,3.64,1.79,5.13,3.7,1.88,4.41,3.48,1.73
Romania,Liga 1,2013/2014,03/05/14,19:30,FC Brasov,Din. Bucuresti,2,0,H,2.55,3.23,3.04,2.62,3.25,3.1,2.44,3.14,2.75
Romania,Liga 1,2013/2014,04/05/14,15:00,FC Botosani,Otelul,3,1,H,3.76,3.2,2.21,3.76,3.3,2.38,3.15,3.2,2.18
Romania,Liga 1,2013/2014,04/05/14,17:30,FC Viitorul,U. Cluj,1,0,H,2.11,3.41,3.79,2.11,3.5,4,2.02,3.24,3.44
Romania,Liga 1,2013/2014,05/05/14,18:30,FC Steaua Bucuresti,Corona Brasov,3,0,H,,,,1.1,11.63,40.77,1.08,9.45,20.94
Romania,Liga 1,2013/2014,06/05/14,16:30,Concordia,Gaz Metan Medias,1,0,H,2.66,3.18,2.94,2.7,3.25,2.94,2.52,3.06,2.72
Romania,Liga 1,2013/2014,06/05/14,19:00,Din. Bucuresti,CFR Cluj,0,3,A,1.9,3.46,4.63,1.98,3.5,4.63,1.87,3.3,3.98
Romania,Liga 1,2013/2014,07/05/14,16:00,Ceahlaul,FC Botosani,0,0,D,1.96,3.46,4.33,2,3.5,4.75,1.9,3.31,3.82
Romania,Liga 1,2013/2014,07/05/14,17:30,Petrolul,Vaslui,3,0,H,1.35,5.04,10.8,1.36,5.4,11.63,1.29,4.87,9.25
Romania,Liga 1,2013/2014,07/05/14,18:15,Astra,Navodari,2,0,H,1.37,5.1,9.47,1.4,5.2,10,1.35,4.58,8.08
Romania,Liga 1,2013/2014,08/05/14,15:00,FC Brasov,Corona Brasov,1,0,H,1.2,7.23,17.53,1.2,8.03,19,1.16,6.53,13.62
Romania,Liga 1,2013/2014,08/05/14,17:00,Pandurii,FC Viitorul,1,1,D,2.36,3.67,3,2.5,3.7,3.18,2.35,3.35,2.73
Romania,Liga 1,2013/2014,08/05/14,17:30,Otelul,Poli Timisoara,1,0,H,1.78,3.63,5.2,1.8,3.75,5.54,1.7,3.47,4.7
Romania,Liga 1,2013/2014,08/05/14,19:30,U. Cluj,FC Steaua Bucuresti,0,1,A,5.59,3.96,1.67,6.18,3.96,1.7,5.21,3.7,1.59
Romania,Liga 1,2013/2014,10/05/14,16:00,Navodari,Concordia,4,0,H,1.81,3.55,5.11,1.85,3.75,5.11,1.74,3.48,4.37
Romania,Liga 1,2013/2014,10/05/14,18:30,Gaz Metan Medias,Din. Bucuresti,1,1,D,3.07,3.37,2.46,3.31,3.37,2.46,2.96,3.16,2.28
Romania,Liga 1,2013/2014,11/05/14,13:30,Vaslui,Otelul,1,4,A,6.42,3.92,1.61,6.5,4.3,1.61,5.5,3.77,1.56
